ID,acousticness_norm,danceability_norm,energy_norm,tempo_norm,valence_norm,instrumentalness_norm,liveness_norm,loudness_norm,speechiness_norm
3822,0.929718448,0.217199559,0.212561208,0.335671282,0.061973279,0.041064257,0.077291302,0.678169235,0.039308855
3826,0.489956736,0.847850055,0.724446706,0.568579072,0.880781089,1.09E-06,0.335668418,0.750415973,0.117710583
3827,0.877509295,0.945975744,0.234685925,0.462040669,0.312435766,0.890562249,0.131348511,0.619523017,0.097732181
3830,0.958835091,0.475192944,0.020579004,0.335943889,0.168550874,0.9437751,0.096322242,0.378523717,0.045464363
3840,0.859436896,0.324145535,0.095300207,0.598782973,0.035251799,0.846385542,0.09048453,0.512672117,0.039740821
3843,0.866465051,0.181918412,0.21054987,0.601874056,0.036690647,0.930722892,0.107997665,0.665557404,0.047948164
3852,0.358429831,0.556780595,0.218595221,0.55417712,0.238437821,0.908634538,0.080093403,0.517012708,0.047084233
3853,0.94477878,0.57662624,0.401626971,0.467192474,0.035046249,0.895582329,0.086981903,0.603245798,0.050971922
3857,0.997991956,0.392502756,0.014746124,0.553179103,0.069270298,0.929718876,0.074372446,0.353685886,0.052051836
3861,0.560238288,0.8676957,0.46096144,0.448100763,0.798561151,4.82E-06,0.224751897,0.818900866,0.053131749
3863,0.349393632,0.684674752,0.496159853,0.369691677,0.419321686,0,0.124343257,0.873134148,0.057667387
3864,0.964859224,0.222712238,0.280946697,0.829634661,0.049434738,0.902610442,0.051955633,0.718633196,0.036933045
3865,0.983935645,0.179713341,0.059598959,0.317009273,0.020760534,0.854417671,0.085814361,0.489908124,0.055723542
3866,0.896585716,0.508269019,0.27792969,0.480564065,0.234326824,0.883534137,0.130180969,0.748125106,0.030993521
3869,0.462848137,0.269018743,0.441853729,0.600760527,0.139773895,0.843373494,0.329830706,0.732040802,0.044276458
3870,0.96285118,0.351708931,0.151215401,0.788554214,0.237410072,0.916666667,0.096322242,0.595408618,0.042548596
3871,0.843372541,0.210584344,0.257816311,0.337385471,0.104830421,0.964859438,0.111500292,0.748944995,0.039308855
3873,0.934738559,0.194046307,0.044312791,0.549288681,0.031860226,0.911646586,0.050437828,0.395090308,0.047732181
3876,0.851404718,0.785005513,0.192447828,0.46204991,0.409044193,0.664658635,0.074138938,0.512575659,0.094492441
3877,0.705821503,0.465270121,0.071063585,0.277375028,0.038437821,0.00876506,0.047402218,0.619161301,0.03650108
3879,0.040556411,0.538037486,0.399615633,0.600349306,0.282631038,0,0.089316988,0.847042369,0.030453564
3881,0.812247854,0.692392503,0.144175719,0.462022187,0.287769784,0.91064257,0.557501459,0.503677446,0.040820734
3882,0.947790847,0.414553473,0.217589552,0.631532743,0.072353546,0.889558233,0.111500292,0.698545902,0.046976242
3884,0.888553539,0.478500551,0.179374132,0.351034288,0.301130524,0,0.118505546,0.707685259,0.029589633
3885,0.176701818,0.652701213,0.487108832,0.508434637,0.116135663,0.712851406,0.047635727,0.740601413,0.034557235
3889,0.274091969,0.326350606,0.267873,0.482772641,0.047790339,0.813253012,0.095154699,0.480117678,0.051403888
3892,0.714857703,0.501653804,0.285975041,0.451275014,0.374100719,0,0.165207239,0.795799272,0.040604752
3896,0.195778239,0.530319735,0.769701809,0.500981846,0.164439877,0.219879518,0.109165207,0.709180352,0.066090713
3897,0.850400696,0.103638368,0.161272091,0.395811097,0.037410072,0.953815261,0.079859895,0.675323736,0.03650108
3899,0.520077401,0.700110254,0.439842392,0.730475121,0.548818088,0.468875502,0.088149445,0.755914056,0.06511879
3903,0.945782803,0.490628445,0.233680256,0.650592111,0.117163412,0.920682731,0.172212493,0.598591719,0.055291577
3906,0.988955756,0.578831312,0.196470504,0.560507141,0.174717369,0.977911647,0.088149445,0.622561431,0.041792657
3919,1,0.087541345,0.119033995,0.802142966,0.273381295,0.913654618,0.095154699,0.687935566,0.045572354
3920,0.965863246,0.276736494,0.082327078,0.355941209,0.048098664,0.969879518,0.081611208,0.435289011,0.044600432
3924,0.480920537,0.767364939,0.338269827,0.830909906,0.877697842,0.574297189,0.05931115,0.840603825,0.051511879
3937,0.107424288,0.628445424,0.551471646,0.591302459,0.321685509,0.000593373,0.096322242,0.836673178,0.045140389
3938,0.772086967,0.213891951,0.218595221,0.369382107,0.038643371,0.907630522,0.207238762,0.664592828,0.056047516
3941,0.994979889,0.227122381,0.033954401,0.395593936,0.040698869,0.74497992,0.072387624,0.572692855,0.048812095
3942,0.986947712,0.260198456,0.074281726,0.414681027,0.038232271,0.802208835,0.139521308,0.553473679,0.035961123
3946,1,0.280044101,0.001229933,0.314417199,0.038232271,0.934738956,0.065032107,0.261906484,0.036717063
3947,0.96787129,0.389195149,0.002979797,0.372584081,0.067831449,0.916666667,0.078225336,0.486749138,0.046112311
3950,0.786143277,0.152149945,0.209544201,0.353460026,0.035971223,0.962851406,0.158201985,0.726398032,0.04600432
3951,0.936746603,0.524807056,0.043809957,0.425127871,0.07307297,0.003403614,0.046117922,0.569244496,0.033693305
3954,0.812247854,0.584343991,0.160266422,0.418100162,0.302158273,0.426706827,0.059544658,0.609925487,0.043520518
3955,0.992971845,0.203969129,0.061107463,0.363481788,0.077081192,0.97188755,0.111500292,0.550073549,0.034989201
3958,0.994979889,0.382579934,0.008209276,0.622476655,0.249743063,0.895582329,0.058143608,0.294750295,0.050323974
3962,0.920682248,0.670341786,0.428780033,0.781096803,0.771839671,0.604417671,0.055107998,0.722395042,0.041576674
3972,0.011439768,0.400220507,0.413694999,0.387873159,0.049640288,0.96686747,0.136018681,0.618847814,0.041684665
3981,0.866465051,0.561190739,0.302065745,0.600298481,0.223021583,0.889558233,0.09048453,0.594444043,0.03488121
3989,0.896585716,0.573318633,0.309105427,0.377463279,0.648509764,0.021184739,0.443082312,0.603342256,0.596112311
3990,0.995983911,0.80154355,0.122051001,0.517555411,0.273381295,0.967871486,0.082778751,0.466565386,0.051943844
3995,0.010837355,0.220507166,0.111994312,0.456514608,0.034018499,0.921686747,0.07915937,0.643034556,0.047192225
3998,0.921686271,0.188533627,0.081421976,0.537501906,0.031449126,0.345381526,0.032691185,0.493718199,0.04924406
4002,0,0.363836825,0.72042403,0.43746448,0.262076053,0.757028112,0.185055458,0.848537462,0.031425486
4004,0.551202089,0.092943771,0.199487511,0.303443624,0.036073998,0.71184739,0.065148862,0.603076997,0.046976242
4005,0.684737038,0.174200662,0.269884338,0.385045442,0.051387461,0.478915663,0.056625803,0.713207456,0.051295896
4024,0.743974346,0.099228225,0.150209732,0.244560572,0.03967112,0.917670683,0.1558669,0.650027732,0.044600432
4033,0.998995978,0.672546858,0.01032118,0.479741624,0.114080164,0.973895582,0.080326912,0.500204972,0.068466523
4038,0.981927601,0.44432194,0.131102022,0.524195002,0.125385406,0.926706827,0.080443666,0.669053992,0.036717063
4048,0.20079835,0.152149945,0.426768695,0.739290945,0.130524152,0.962851406,0.06456509,0.689768261,0.044276458
4054,0.328309166,0.705622933,0.708356003,0.59120543,0.488180884,0.968875502,0.126678342,0.799874605,0.030669546
4062,0.972891401,0.115766262,0.050648506,0.32391685,0.035457348,0.889558233,0.081144191,0.413586052,0.051187905
4065,0.830320253,0.42337376,0.379502254,0.594361199,0.24049332,3.45E-06,0.079509632,0.82172225,0.040280778
4068,0.000511991,0.681367144,0.982903628,0.670048838,0.451181912,0.863453815,0.440747227,0.894451277,0.049784017
4075,0.764054789,0.319735391,0.270890007,0.506216819,0.113052415,0.932730924,0.069001751,0.653114375,0.046544276
4082,0.978915534,0.691289967,0.12305667,0.451076335,0.17368962,0.96184739,0.077875073,0.53779932,0.037257019
4087,0.913654093,0.203969129,0.104954629,0.630677959,0.069578623,0.633534137,0.061762989,0.579010827,0.046112311
4088,0.797187521,0.464167585,0.017561997,0.515896668,0.126413155,0.923694779,0.069001751,0.380718127,0.033693305
4089,0.282124146,0.587651599,0.689248293,0.531536901,0.681397739,0.828313253,0.096322242,0.907545395,0.039740821
4100,0.965863246,0.253583241,0.044111657,0.416732508,0.102055498,0.902610442,0.086981903,0.479683619,0.040280778
4104,0.189754106,0.069018743,0.135124698,0.277439715,0.02610483,0.90562249,0.086981903,0.603390484,0.042332613
4106,0.986947712,0.280044101,0.298043069,0.224563252,0.069886948,0.925702811,0.093987157,0.701367286,0.038660907
4109,0.906625938,0.200661521,0.28698071,0.593709715,0.04049332,0.590361446,0.098657326,0.714823121,0.038336933
4111,0.822288075,0.17199559,0.082025377,0.356472561,0.036998972,0.96184739,0.099824869,0.13135113,0.0674946
4124,0.597387109,0.511576626,0.343298172,0.554454348,0.063617677,0.883534137,0.05323993,0.573753888,0.04049676
4126,0.908633982,0.188533627,0.197476173,0.319869334,0.096711202,0.773092369,0.063631057,0.608647423,0.036069114
4129,0.24698337,0.257993385,0.270890007,0.504234645,0.102672148,0.060341365,0.23642732,0.750681232,0.035421166
4154,0.813251876,0.126791621,0.479063481,0.409358265,0.042857143,0.869477912,0.100992411,0.59032048,0.059719222
4162,0.07760483,0.386990077,0.581641714,0.696459347,0.094655704,0.801204819,0.03502627,0.610817719,0.426565875
4170,0.96285118,0.750826902,0.628908155,0.569036497,0.731757451,0,0.764156451,0.852323422,0.481641469
4172,0.070275468,0.170893054,0.19043649,0.348927362,0.035149024,0.802208835,0.085814361,0.597699486,0.047516199
4174,0.915662137,0.283351709,0.531358267,0.527900605,0.040596095,0.876506024,0.117338004,0.870650365,0.039956803
4180,0.781123166,0.504961411,0.182391139,0.599956568,0.122302158,0.000120482,0.09048453,0.715618896,0.036825054
4215,0.98594369,0.429988975,0.01454499,0.31411687,0.068653649,0.937751004,0.089316988,0.318744122,0.039200864
4217,0.886545494,0.380374862,0.303071414,0.390973483,0.143884892,0.865461847,0.363689434,0.764088837,0.033909287
4226,0.955823024,0.495038589,0.198481842,0.507205596,0.036690647,0.936746988,0.063397548,0.59273192,0.036609071
4239,0.292164368,0.4707828,0.464984115,0.392646087,0.062589928,0.86746988,0.112667834,0.672598809,0.043304536
4261,0.981927601,0.17199559,0.058693857,0.373401901,0.033504625,0.848393574,0.097489784,0.552147387,0.044384449
4267,0.955823024,0.292171996,0.148198394,0.664716836,0.04049332,0.983935743,0.42206655,0.570715474,0.038552916
4283,0.751002501,0.402425579,0.20049318,0.602728839,0.036073998,0.940763052,0.051722125,0.609732571,0.035205184
4303,0.467868248,0.373759647,0.253793635,0.671615172,0.034532374,0.86746988,0.095154699,0.50830741,0.049136069
4312,0.052604677,0.843439912,0.796854871,0.586340093,0.576567318,0,0.139521308,0.855723553,0.087041037
4321,0.706825525,0.693495039,0.291003386,0.512814826,0.119218911,0.831325301,0.102159953,0.59936338,0.037149028
4327,0.528109579,0.337375965,0.055777417,0.283127492,0.086125385,0.924698795,0.104495038,0.538378066,0.040064795
4328,0.958835091,0.44983462,0.12305667,0.532465612,0.104830421,0.814257028,0.088149445,0.648773783,0.039524838
4331,0.492968803,0.43660419,0.435819716,0.415863863,0.137718397,0.889558233,0.104495038,0.671971834,0.029913607
4341,0.001750954,0.292171996,0.3262018,0.466938349,0.114080164,0.917670683,0.084646818,0.836335576,0.036393089
4365,0.840360474,0.433296582,0.216583883,0.283755874,0.245632066,0,0.075656743,0.727169693,0.041360691
4440,0.98594369,0.259095921,0.154232408,0.348576207,0.071325797,0.661646586,0.09048453,0.68998529,0.035313175
4442,0.97690749,0.320837927,0.175351456,0.53448013,0.036793422,0.157630522,0.106830123,0.739853867,0.044708423
4444,0.881525384,0.318632856,0.668129245,0.328722121,0.859198356,0.012751004,0.02591944,0.789746558,0.220302376
4448,0.856424829,0.207276736,0.136130367,0.376178793,0.059815005,0.876506024,0.042615295,0.496853071,0.049676026
4451,0.980923579,0.367144432,0.118028326,0.568297224,0.040390545,0.921686747,0.098657326,0.533965131,0.048596112
4452,0.889557561,0.138919515,0.370451234,0.410804467,0.038951696,0.907630522,0.097489784,0.799368203,0.036609071
4454,0.974899446,0.823594267,0.180379801,0.46224859,0.207605344,0.847389558,0.091652072,0.636234295,0.041792657
4455,0.397586696,0.524807056,0.498171191,0.579973109,0.246659815,0.978915663,0.084646818,0.642190552,0.042116631
4457,0.671684749,0.227122381,0.244742614,0.30861391,0.039979445,0.78815261,0.089316988,0.525645663,0.044816415
4458,0.955823024,0.079713341,0.031741929,0.314652842,0.029496403,0.100401606,0.099824869,0.470954207,0.052051836
4462,0.831324275,0.233737596,0.211555539,0.447574031,0.275436793,0.874497992,0.097489784,0.599170465,0.030453564
4463,0.097584871,0.572216097,0.50923355,0.58222789,0.2672148,0.707831325,0.096322242,0.842484748,0.034665227
4464,0.981927601,0.160970232,0.14317005,0.374339853,0.177800617,0.832329317,0.103327496,0.578624997,0.034989201
4465,0.278108058,0.299889746,0.417717675,0.508933646,0.260020555,0.885542169,0.083012259,0.857049844,0.038336933
4472,0.749998479,0.684674752,0.496159853,0.559961927,0.923946557,0.897590361,0.051371862,0.72446888,0.037688985
4473,0.11746451,0.184123484,0.051855308,0.435449963,0.031449126,0.557228916,0.055341506,0.172417951,0.058207343
4475,0.735942168,0.493936053,0.512250556,0.568532868,0.035149024,0.913654618,0.183887916,0.762304372,0.040388769
4476,0.352405698,0.173098126,0.158255084,0.61650241,0.027338129,0.225903614,0.123175715,0.793628976,0.047516199
4478,0.520077401,0.518191841,0.274912683,0.508092723,0.038848921,0.862449799,0.055925277,0.591670887,0.038660907
4493,0.854416785,0.101323043,0.126073677,0.352600622,0.035868448,0.723895582,0.038995914,0.576647616,0.046652268
4498,0.109432332,0.201764057,0.451910419,0.794047933,0.035868448,0.945783133,0.043666083,0.71284574,0.043196544
4499,0.963855202,0.620727674,0.055475717,0.425950312,0.343268243,0.856425703,0.096322242,0.674190359,0.035961123
4500,0.377506253,0.123484013,0.394587289,0.429240074,0.038746146,0.782128514,0.096322242,0.792616171,0.035529158
4502,0.259031636,0.186328556,0.264855993,0.523506554,0.031551901,0.922690763,0.041798015,0.780993031,0.045680346
4510,0.988955756,0.22491731,0.06573354,0.603218607,0.03340185,0.888554217,0.051488616,0.44136584,0.039092873
4512,0.982931623,0.503858875,0.104954629,0.554939495,0.159301131,0.939759036,0.11033275,0.5091273,0.042548596
4513,0.946786825,0.426681367,0.059297259,0.271008044,0.150051387,0.074096386,0.063397548,0.603921001,0.033693305
4516,0.748994457,0.507166483,0.285975041,0.553798243,0.23946557,0.955823293,0.043549329,0.664014083,0.038768898
4519,0.777107078,0.107938258,0.099825718,0.748092908,0.109969168,0.931726908,0.119673088,0.575538354,0.046328294
4520,0.996987933,0.482910695,0.441853729,0.646484528,0.152106886,0.853413655,0.659077642,0.684607779,0.042656587
4523,0.889557561,0.214994487,0.029931725,0.33891022,0.036998972,0.885542169,0.061062464,0.627746027,0.044060475
4524,0.818271987,0.579933848,0.257816311,0.445060505,0.417266187,5.64E-06,0.154699358,0.634136343,0.146868251
4527,0.874497228,0.146637266,0.169317442,0.365602576,0.077697842,0.593373494,0.057209574,0.659842292,0.041360691
4535,0.975903468,0.390297685,0.204515856,0.689403915,0.42651593,0,0.24109749,0.668089416,0.034989201
4536,0.189754106,0.664829107,0.241725607,0.304972993,0.401849949,0.876506024,0.084646818,0.568183462,0.056047516
4541,0.123488643,0.577728776,0.314133772,0.57753813,0.036382323,0.057730924,0.070052539,0.743181654,0.035853132
4542,0.974899446,0.207276736,0.24876529,0.498842577,0.038540596,0.31626506,0.086981903,0.600207384,0.040928726
4543,0.995983911,0.289966924,0.017159729,0.338434313,0.177800617,0.909638554,0.10566258,0.264438496,0.044492441
4545,0.958835091,0.163175303,0.291003386,0.410610408,0.038129496,0.771084337,0.104495038,0.659191203,0.034233261
4551,0.913654093,0.481808159,0.287986379,0.435357554,0.237410072,0.99497992,0.201401051,0.632665364,0.028077754
4552,0.625499729,0.135611907,0.463978447,0.415360234,0.270298047,0.951807229,0.278458844,0.796763848,0.036717063
4555,0.951806936,0.21168688,0.035261771,0.542376484,0.029085303,0.918674699,0.057443082,0.299211459,0.049568035
4557,0.79216741,0.256890849,0.124062339,0.46194364,0.04028777,0.825301205,0.093987157,0.458270033,0.039308855
4558,0.965863246,0.077618523,0.214572545,0.358413152,0.048201439,0.951807229,0.088149445,0.680508332,0.037041037
4562,0.890561583,0.464167585,0.147192725,0.665664028,0.118191161,0.897590361,0.103327496,0.404615496,0.031857451
4563,0.82429612,0.592061742,0.136130367,0.415387956,0.317574512,0.001335341,0.076474022,0.560587427,0.028401728
4564,0.93975867,0.235942668,0.174345787,0.367261319,0.036587873,0.913654618,0.133683596,0.657503195,0.04049676
4565,0.965863246,0.306504961,0.159260753,0.312070009,0.038437821,0.885542169,0.068184472,0.649159613,0.034341253
4580,0.888553539,0.388092613,0.139147374,0.514113173,0.156217883,0.000103414,0.833041448,0.698907618,0.037580994
4585,0.888553539,0.22491731,0.120039664,0.410231531,0.03946557,0.919678715,0.079392878,0.59053751,0.040820734
4587,0.349393632,0.187431092,0.191442159,0.423737115,0.16032888,0.567269076,0.137186223,0.616364031,0.034233261
4588,0.075697187,0.724366042,0.6047721,0.392382721,0.7327852,0,0.12084063,0.907473052,0.096220302
4596,0.729918035,0.218302095,0.256810642,0.409875756,0.045118191,0.908634538,0.092819615,0.679326726,0.034989201
4597,0.811243831,0.68246968,0.146187056,0.644705654,0.295991778,0,0.080093403,0.693433649,0.0412527
4598,0.896585716,0.373759647,0.082829912,0.351126697,0.05364851,0.962851406,0.09048453,0.53418216,0.033477322
4601,0.259031636,0.530319735,0.189430822,0.389180747,0.541623844,0.000198795,0.063397548,0.633533483,0.038336933
4604,0.75501859,0.600882029,0.594715411,0.440056554,0.80061665,0,0.085814361,0.872000772,0.052591793
4607,0.968875313,0.288864388,0.009818346,0.27861331,0.040184995,0.886546185,0.098657326,0.536641829,0.043736501
4610,0.432727472,0.110253583,0.176357125,0.380364923,0.038335046,0.807228916,0.102159953,0.536231884,0.038552916
4612,0.974899446,0.293274531,0.14317005,0.44398856,0.086125385,0.686746988,0.070052539,0.612433384,0.045464363
4615,0.974899446,0.570011025,0.007887462,0.298938682,0.030935252,0.907630522,0.061996497,0.376618679,0.050215983
4621,0.086540627,0.736493936,0.430791371,0.750569471,0.902363823,0.735943775,0.084646818,0.700716198,0.19762419
4623,0.932730514,0.571113561,0.320167786,0.453076991,0.281603289,0.975903614,0.097489784,0.673418698,0.033585313
4624,0.964859224,0.102535832,0.043910524,0.405149033,0.037101747,0.987951807,0.109165207,0.46801225,0.044492441
4630,0.773090989,0.500551268,0.234685925,0.665955117,0.233299075,0.912650602,0.088149445,0.705177361,0.03488121
4631,0.554214155,0.507166483,0.548454639,0.439437414,0.101027749,0.859437751,0.107997665,0.764281753,0.03812095
4636,0.970883357,0.593164278,0.068448846,0.479639974,0.135662898,0.462851406,0.066433158,0.607731076,0.040064795
4638,0.906625938,0.347298787,0.148198394,0.353372238,0.130524152,0.429718876,0.116170461,0.784513733,0.035313175
4639,0.835340364,0.361631753,0.251782297,0.662762384,0.123329908,3.19E-06,0.054874489,0.788372037,0.036609071
4642,0.003839321,0.736493936,0.782775506,0.508231337,0.458376156,0.692771084,0.02510216,0.827027418,0.050215983
4643,0.986947712,0.212789416,0.051855308,0.35370491,0.028674203,0.950803213,0.059544658,0.537847549,0.044276458
4647,0.925702359,0.179713341,0.007022586,0.340051472,0.036073998,0.962851406,0.074956217,0.092141117,0.044816415
4655,0.789155344,0.246968026,0.269884338,0.626852224,0.037101747,0.924698795,0.037594863,0.604138031,0.037473002
4658,0.996987933,0.411245865,0.135124698,0.4454209,0.23946557,0.91064257,0.096322242,0.269140804,0.037041037
4664,0.992971845,0.681367144,0.115011319,0.456764112,0.661870504,0,0.06152948,0.74031204,0.104319654
4665,0.075697187,0.180815877,0.627902486,0.823161406,0.437821172,0.612449799,0.332165791,0.789023126,0.039956803
4676,0.528109579,0.43660419,0.458950102,0.415979374,0.179856115,0.011947791,0.22591944,0.873978152,0.028941685
4677,0.936746603,0.228224917,0.080718007,0.312425784,0.071120247,0.254016064,0.060828955,0.544069064,0.036933045
4687,0.000654562,0.38368247,0.500182529,0.69302635,0.18602261,0.883534137,0.079276124,0.813258096,0.030237581
4691,0.885541472,0.511576626,0.37346824,0.508822755,0.931140802,0.000126506,0.30647986,0.805541489,0.069222462
4697,0.903613871,0.461962514,0.125068008,0.577353312,0.038951696,0.884538153,0.062113252,0.53697943,0.038984881
4707,0.66264855,0.472987872,0.374473909,0.423265829,0.375128469,0.859437751,0.340338587,0.783742072,0.037904968
4712,0.925702359,0.166482911,0.048436034,0.308193449,0.03946557,0.978915663,0.083479276,0.45617208,0.049784017
4716,0.514053268,0.574421169,0.253793635,0.363181459,0.036896197,0.014257028,0.494454174,0.185584412,0.219222462
4718,0.978915534,0.407938258,0.043307122,0.46072384,0.119218911,0.937751004,0.071803853,0.416383322,0.036825054
4727,0.723893902,0.261300992,0.145181387,0.431707396,0.0327852,0.940763052,0.167542323,0.320408016,0.076457883
4729,0.98594369,0.261300992,0.020277303,0.303360455,0.042240493,0.968875502,0.095154699,0.333695049,0.050647948
4730,0.972891401,0.137816979,0.040088982,0.682829011,0.035046249,0.893574297,0.05627554,0.402806916,0.045788337
4734,0.53312969,0.117971334,0.243736945,0.375240841,0.036176773,0.90562249,0.091652072,0.691817985,0.036717063
4740,0.151601264,0.292171996,0.546443301,0.785393824,0.751284687,0.831325301,0.276123759,0.717692734,0.105615551
4742,0.622487663,0.346196251,0.112999981,0.507519787,0.037101747,0.004166667,0.166374781,0.61301213,0.036069114
4747,0.960843135,0.201764057,0.142164381,0.381778782,0.040596095,0.985943775,0.043432574,0.619643589,0.040280778
4758,0.963855202,0.261300992,0.04692753,0.381399905,0.046454265,0.87751004,0.052305896,0.555113458,0.041144708
4761,0.910642027,0.248070562,0.05829159,0.341031008,0.070092497,0.727911647,0.097489784,0.52053341,0.037257019
4771,0.921686271,0.190738699,0.069655649,0.329710898,0.03987667,0.967871486,0.086981903,0.371675227,0.035853132
4803,0.834336341,0.19845645,0.140153043,0.449736403,0.039260021,0.929718876,0.070519556,0.622296173,0.045788337
4812,0.920682248,0.627342889,0.209544201,0.554519034,0.109969168,0.977911647,0.095154699,0.759700017,0.034233261
4815,0.864457007,0.237045204,0.148198394,0.301272011,0.035868448,0.949799197,0.091652072,0.529455738,0.042656587
4818,0.937750625,0.075303197,0.115011319,0.351634947,0.034840699,0.902610442,0.085814361,0.562950638,0.047948164
4833,0.551202089,0.487320838,0.339275496,0.554925634,0.042548818,0.463855422,0.070753065,0.784803106,0.034017279
4834,0.983935645,0.384785006,0.019975602,0.596579017,0.129496403,0.71184739,0.03420899,0.314090043,0.039740821
4843,0.864457007,0.310915105,0.000229293,0.591796848,0.039773895,0.99497992,0.070986573,0.119245702,0.067170626
4848,0.937750625,0.700110254,0.149204063,0.523349459,0.223021583,0.152610442,0.091652072,0.651836311,0.039632829
4850,0.720881836,0.479603087,0.406655316,0.651359106,0.32065776,0,0.065966141,0.712676939,0.068682505
4856,0.106420266,0.442116869,0.514261894,0.572686655,0.074511819,0.308232932,0.064098074,0.785526538,0.042116631
4858,0.790159366,0.14553473,0.026814151,0.686516132,0.038437821,0.8062249,0.039813193,0.526417324,0.046652268
4879,0.404614851,0.48401323,0.163283429,0.411668492,0.505652621,0.000364458,0.127845884,0.624611155,0.043304536
4880,0.995983911,0.138919515,0.002949627,0.327506942,0.04028777,0.917670683,0.0510216,0.298849743,0.04524838
4892,0.706825525,0.212789416,0.126073677,0.312208623,0.062076053,0.902610442,0.092819615,0.59552919,0.043196544
4896,0.998995978,0.382579934,0.10394896,0.533066271,0.109969168,0.218875502,0.11033275,0.597361885,0.044384449
4911,0.747990435,0.676957001,0.716401354,0.5041792,0.837615622,0.12248996,0.056392294,0.908244713,0.049892009
4921,0.572286554,0.377067255,0.522307246,0.605547316,0.030729702,0.927710843,0.076824285,0.665605633,0.050647948
4923,0.73192608,0.299889746,0.220606559,0.335066003,0.107913669,0.868473896,0.095154699,0.596397309,0.038768898
4928,0.081520516,0.816979052,0.573596363,0.425192557,0.404933196,0.738955823,0.098657326,0.791024621,0.038660907
4940,0.388550497,0.391400221,0.119033995,0.548392313,0.072559096,0.422690763,0.072037361,0.509103186,0.038228942
4945,0.499996958,0.177508269,0.082628778,0.320710256,0.037204522,0.338353414,0.116170461,0.324893294,0.058963283
4962,0.688753126,0.606394708,0.419729012,0.679700964,0.122302158,0.934738956,0.092819615,0.768863488,0.030237581
4981,0.599395153,0.869900772,0.772718816,0.485152175,0.867420349,0.263052209,0.015878576,0.845354361,0.239740821
4987,0.892569627,0.443219405,0.361400213,0.383580759,0.103802672,0.836345382,0.124343257,0.645518339,0.041036717
5001,0.898593761,0.190738699,0.303071414,0.400657952,0.254881809,0.894578313,0.1255108,0.662591333,0.046544276
5002,0.97690749,0.366041896,0.065834107,0.417328547,0.42651593,0.857429719,0.132516054,0.487376112,0.05
5012,0.931726492,0.197353914,0.006499638,0.308230413,0.033710175,0.752008032,0.088149445,0.266946394,0.04049676
5022,0.954819002,0.323042999,0.0073444,0.554505173,0.048304214,0.87751004,0.154699358,0.267935084,0.046868251
5025,0.988955756,0.392502756,0.030333993,0.495585157,0.038643371,1,0.073671921,0.385950951,0.040928726
5035,0.489956736,0.8676957,0.319162117,0.537173854,0.765673176,0.848393574,0.026386457,0.752803299,0.064038877
5042,0.984939667,0.156560088,0.068951681,0.431282314,0.064234327,0.879518072,0.119673088,0.543442089,0.040172786
5049,0.064351737,0.337375965,0.391570282,0.832956766,0.157245632,0.700803213,0.196730881,0.66333888,0.040712743
5056,0.9909638,0.240352811,0.187419484,0.808570016,0.113052415,0.915662651,0.106830123,0.622850804,0.044492441
5059,0.105416244,0.380374862,0.324190462,0.369275836,0.03946557,0.319277108,0.093987157,0.783814416,0.033909287
5068,0.922690293,0.153252481,0.053766079,0.429027533,0.036998972,0.965863454,0.093987157,0.436808218,0.037041037
5069,0.915662137,0.083902977,0.149204063,0.809115229,0.036998972,0.687751004,0.063981319,0.534133931,0.048272138
5073,0.567266443,0.789415656,0.642987521,0.485203,0.498458376,0.001395582,0.115002919,0.831199209,0.02699784
5085,0.578310687,0.250275634,0.444870736,0.817612242,0.143884892,0.396586345,0.092819615,0.774048084,0.035637149
5093,0.106420266,0.454244763,0.366428558,0.736754317,0.585817061,0.8062249,0.180385289,0.701584316,0.159827214
5095,0.963855202,0.696802646,0.266867331,0.369400589,0.188078109,0.003052209,0.099824869,0.695218115,0.02775378
5106,0.863452984,0.271223815,0.227646242,0.452711975,0.037923947,0.847389558,0.083245768,0.576816417,0.040280778
5108,0.846384608,0.14553473,0.189430822,0.668454782,0.03987667,0.960843373,0.068534734,0.622706118,0.038228942
5114,0.895581694,0.557883131,0.146187056,0.573583023,0.114080164,0.293172691,0.126678342,0.674552075,0.038660907
5119,0.960843135,0.18522602,0.060001227,0.587800156,0.031551901,0.984939759,0.088149445,0.513781379,0.047948164
5125,0.326301122,0.10584344,0.001008686,0.413045387,0.035046249,0.835341365,0.095154699,0.22597603,0.051187905
5129,0.718873792,0.768467475,0.394587289,0.471614248,0.587872559,0.697791165,0.335668418,0.660589838,0.046760259
5131,0.989959778,0.456449835,0.163283429,0.479524463,0.717368962,0.879518072,0.109165207,0.507680436,0.042548596
5136,0.133528865,0.52370452,0.512250556,0.646992778,0.258992806,0.973895582,0.083479276,0.71805445,0.034989201
5144,0.98594369,0.425578831,0.07609193,0.646327433,0.075539568,0.826305221,0.077641565,0.361691866,0.082181425
5148,0.814255898,0.346196251,0.132107691,0.525169917,0.038848921,0.963855422,0.127845884,0.596879597,0.045680346
5157,0.880521361,0.141124587,0.357377537,0.381413766,0.035765673,0.942771084,0.093987157,0.643468615,0.059827214
5161,0.702809437,0.533627343,0.582647383,0.645204663,0.969167523,0.950803213,0.538820782,0.830041718,0.030993521
